tweet_id,text,image,label,label,split
article_3399,3 nguyên tắc an toàn khi lái xe trên cao tốc có nhiều xe tải lớn,/root/mvsa/data/ViClickbait-2025/images/article_3399_image.png,non-clickbait,0,train
article_1684,Đồng chí Phó Bí thư Thường trực Tỉnh ủy Đinh Thị Lụa kiểm tra công tác chuẩn bị Kỳ thi tốt nghiệp THPT năm 2025 - Báo Hà Nam,/root/mvsa/data/ViClickbait-2025/images/article_1684_image.png,non-clickbait,0,train
article_0745,"Con trai đánh mẹ, đâm tổ phó bảo vệ an ninh trật tự cơ sở bị thương",/root/mvsa/data/ViClickbait-2025/images/article_0745_image.png,non-clickbait,0,train
article_3509,"Gặp mưa to bất chợt, lái xe cần nằm lòng 6 quy tắc sống còn sau để đảm bảo an toàn - Báo VietnamNet",/root/mvsa/data/ViClickbait-2025/images/article_3509_image.png,clickbait,1,train
article_3488,"Trạm sạc phủ khắp Hà Nội, người dân yên tâm lựa chọn xe điện - Báo VTC News",/root/mvsa/data/ViClickbait-2025/images/article_3488_image.png,non-clickbait,0,train
article_2510,TP HCM công bố điểm thi lớp 10 sáng 23/6,/root/mvsa/data/ViClickbait-2025/images/article_2510_image.png,non-clickbait,0,train
article_2729,Các nhà nghiên cứu của Apple chê mô hình AI từ OpenAI và Anthropic - Tạp chí Một Thế Giới,/root/mvsa/data/ViClickbait-2025/images/article_2729_image.png,non-clickbait,0,train
article_1211,Đảm bảo cấp điện ổn định cho kỳ thi tốt nghiệp THPT Quốc gia,/root/mvsa/data/ViClickbait-2025/images/article_1211_image.png,non-clickbait,0,train
article_1932,Nâng cao ứng dụng sinh lý vận động và trí tuệ nhân tạo trong võ thuật - Báo Pháp Luật TP.HCM,/root/mvsa/data/ViClickbait-2025/images/article_1932_image.png,non-clickbait,0,train
article_2492,Điểm chuẩn lớp 10 chuyên Sư phạm cao nhất 21/30,/root/mvsa/data/ViClickbait-2025/images/article_2492_image.png,non-clickbait,0,train
article_3763,Đình Chèm gây sốt với cảnh hoàng hôn đẹp như tranh vẽ,/root/mvsa/data/ViClickbait-2025/images/article_3763_image.png,clickbait,1,train
article_1509,Tướng Mỹ tiết lộ kế hoạch 'đánh lạc hướng' để tấn công Iran,/root/mvsa/data/ViClickbait-2025/images/article_1509_image.png,non-clickbait,0,train
article_2474,Cảnh sát nổ súng chỉ thiên trấn áp nhóm thanh thiếu niên mang hung khí gây rối trong đêm - Báo Văn hóa,/root/mvsa/data/ViClickbait-2025/images/article_2474_image.png,non-clickbait,0,train
article_3730,"Mỗi lần nêm canh thêm một nắm rau này, hệ miễn dịch được 'kích hoạt' tối đa",/root/mvsa/data/ViClickbait-2025/images/article_3730_image.png,clickbait,1,train
article_3702,5 biểu hiện sớm ung thư tuyến giáp dễ bị bỏ qua,/root/mvsa/data/ViClickbait-2025/images/article_3702_image.png,clickbait,1,train
article_0550,Tòa án Hiến pháp Thái Lan xem xét kiến nghị đình chỉ Thủ tướng Paetongtarn - Báo Tiền Phong,/root/mvsa/data/ViClickbait-2025/images/article_0550_image.png,non-clickbait,0,train
article_0054,Đề nghị điều chuyển cán bộ cảnh sát giao thông nói dân 'mồm thối',/root/mvsa/data/ViClickbait-2025/images/article_0054_image.png,non-clickbait,0,train
article_0481,Ông Trump nêu lý do khó đề nghị Israel dừng tấn công Iran,/root/mvsa/data/ViClickbait-2025/images/article_0481_image.png,clickbait,1,train
article_0938,"Tin tức về chuyển nhượng 23/6: MU lấy Watkins, Liverpool chốt Isak",/root/mvsa/data/ViClickbait-2025/images/article_0938_image.png,non-clickbait,0,train
article_1426,Làm gì để tránh sập bẫy 'thao túng tâm lý'?,/root/mvsa/data/ViClickbait-2025/images/article_1426_image.png,non-clickbait,0,train
article_3111,Khám phá tính năng iOS 26 giúp sạc pin iPhone hiệu quả hơn,/root/mvsa/data/ViClickbait-2025/images/article_3111_image.png,clickbait,1,train
article_2733,Nami Foundation đồng hành phát triển nguồn nhân lực công nghệ blockchain - Báo VTC News,/root/mvsa/data/ViClickbait-2025/images/article_2733_image.png,non-clickbait,0,train
article_1866,"Món rau dân dã giá vài nghìn đồng nhưng mát từ gan tới da, dinh dưỡng cực tốt",/root/mvsa/data/ViClickbait-2025/images/article_1866_image.png,clickbait,1,train
article_0776,"Xác định 8 nhóm nhiệm vụ, giải pháp quân sự quốc phòng 6 tháng cuối năm 2025 - Báo Điện Biên Phủ",/root/mvsa/data/ViClickbait-2025/images/article_0776_image.png,non-clickbait,0,train
article_0366,Cựu giám đốc 'cấp nhanh' phiếu lý lịch tư pháp bị áp giải đến tòa,/root/mvsa/data/ViClickbait-2025/images/article_0366_image.png,non-clickbait,0,train
article_2921,"Từ Huế đến Quy Nhơn – bản trường ca của gió, nắng và muối mặn",/root/mvsa/data/ViClickbait-2025/images/article_2921_image.png,non-clickbait,0,train
article_2836,"Thắng đàn anh Lê Quang Liêm tại giải cờ vua KPNest, Lê Tuấn Minh khiêm tốn nói 'không có chiến thuật'",/root/mvsa/data/ViClickbait-2025/images/article_2836_image.png,non-clickbait,0,train
article_2545,"Dân công sở, chọn đi bộ hay đến phòng gym?",/root/mvsa/data/ViClickbait-2025/images/article_2545_image.png,clickbait,1,train
article_0192,Lũ cuốn trôi ô tô chở 5 người ở Tuyên Quang,/root/mvsa/data/ViClickbait-2025/images/article_0192_image.png,non-clickbait,0,train
article_1398,Ba lần phẫu thuật để có con tuổi 50,/root/mvsa/data/ViClickbait-2025/images/article_1398_image.png,non-clickbait,0,train
article_3422,Xuất hiện hình ảnh dù lượn húc vào du khách tại bãi biển Hạ Long,/root/mvsa/data/ViClickbait-2025/images/article_3422_image.png,non-clickbait,0,train
article_2168,"Vivo Y29t 5G ra mắt: Pin 6.000 mAh, camera 50MP, giá từ 6,7 triệu đồng",/root/mvsa/data/ViClickbait-2025/images/article_2168_image.png,non-clickbait,0,train
article_3568,Top xe MPV từ giá rẻ đến hạng sang đáng chú ý hiện nay,/root/mvsa/data/ViClickbait-2025/images/article_3568_image.png,non-clickbait,0,train
article_0043,'Người lớn không đánh nhau thì không còn bạo lực học đường',/root/mvsa/data/ViClickbait-2025/images/article_0043_image.png,non-clickbait,0,train
article_0715,"Công ty tuyển dụng nhân viên nam không cần bằng cấp, lương hơn 100 triệu đồng/tháng",/root/mvsa/data/ViClickbait-2025/images/article_0715_image.png,clickbait,1,train
article_1912,"Kiều nữ bóng chuyền Kayla Simmons ""tắm tiên"" trên bãi biển thơ mộng",/root/mvsa/data/ViClickbait-2025/images/article_1912_image.png,clickbait,1,train
article_1635,"Có điểm thi lớp 10, phụ huynh tìm 'kế hoạch B' cho con - Báo Người Lao Động",/root/mvsa/data/ViClickbait-2025/images/article_1635_image.png,non-clickbait,0,train
article_3592,Quảng Ngãi sắp tổ chức đấu giá quyền khai thác 11 mỏ khoáng sản - Báo Tin Tức TTXVN,/root/mvsa/data/ViClickbait-2025/images/article_3592_image.png,non-clickbait,0,train
article_1260,"Lisa (BLACKPINK) bí mật kết hôn với bạn trai tài phiệt, hơn 200.000 người sốc?",/root/mvsa/data/ViClickbait-2025/images/article_1260_image.png,clickbait,1,train
article_3698,6 loại thực phẩm cải thiện đời sống tình dục cho nam giới,/root/mvsa/data/ViClickbait-2025/images/article_3698_image.png,clickbait,1,train
article_2865,"Dụng Quang Nho ghi bàn tạm biệt HAGL, CLB Quảng Nam trụ hạng nghẹt thở",/root/mvsa/data/ViClickbait-2025/images/article_2865_image.png,non-clickbait,0,train
article_0219,"Iran tiến hành đợt không kích mới, Houthi tuyên bố tham gia xung đột với Israel, Mỹ",/root/mvsa/data/ViClickbait-2025/images/article_0219_image.png,non-clickbait,0,train
article_3192,Tom Cruise sẽ được trao Oscar danh dự,/root/mvsa/data/ViClickbait-2025/images/article_3192_image.png,non-clickbait,0,train
article_3517,Xác minh clip kéo sập cửa nhà hàng xóm vì bị nhắc nhở hát karaoke gây ồn ào,/root/mvsa/data/ViClickbait-2025/images/article_3517_image.png,non-clickbait,0,train
article_2547,"Lan tỏa thông điệp ‘Năng lượng vui khỏe, tinh thần siêu phàm’",/root/mvsa/data/ViClickbait-2025/images/article_2547_image.png,non-clickbait,0,train
article_1357,Tân Cảng Sài Gòn đồng hành cùng cộng đồng doanh nghiệp tại Hội nghị Đối thoại Hải quan 2025 - Tạp chí VnEconomy,/root/mvsa/data/ViClickbait-2025/images/article_1357_image.png,non-clickbait,0,train
article_0079,"Hoan nghênh Tập đoàn HP mở rộng đầu tư, kinh doanh tại Việt Nam",/root/mvsa/data/ViClickbait-2025/images/article_0079_image.png,non-clickbait,0,train
article_1942,Tân binh tỏa sáng trong chiến thắng 6-0 của Man City - Tạp chí Tri thức,/root/mvsa/data/ViClickbait-2025/images/article_1942_image.png,non-clickbait,0,train
article_2326,Trao giải Món ngon Hà Nội: ‘Bản đồ’ ẩm thực Hà Nội trong lòng công chúng,/root/mvsa/data/ViClickbait-2025/images/article_2326_image.png,non-clickbait,0,train
article_2436,Bộ Y tế thu hồi thuốc kháng viêm Alfachim do không đạt chất lượng - Tạp chí Kinh Tế Sài Gòn,/root/mvsa/data/ViClickbait-2025/images/article_2436_image.png,non-clickbait,0,train
article_0822,Đảng ủy Bộ đội Biên phòng Sóc Trăng sơ kết công tác 6 tháng đầu năm 2025 - Báo Sóc Trăng,/root/mvsa/data/ViClickbait-2025/images/article_0822_image.png,non-clickbait,0,train
article_2397,Giá vàng hôm nay (11/6): Vàng miếng lại lập đỉnh mới,/root/mvsa/data/ViClickbait-2025/images/article_2397_image.png,non-clickbait,0,train
article_2269,"Fan Việt gây sốt khi được DPR Ian hôn tay, hỏi thăm ngọt ngào; Ninh Dương Lan Ngọc ngồi xe lăn?",/root/mvsa/data/ViClickbait-2025/images/article_2269_image.png,clickbait,1,train
article_1930,Carlos Alcaraz cảnh báo các đối thủ tại Wimbledon - Báo Pháp Luật TP.HCM,/root/mvsa/data/ViClickbait-2025/images/article_1930_image.png,clickbait,1,train
article_1696,Chủ tịch FIFA: 'Bóng đá sẽ là thể thao số một ở Mỹ',/root/mvsa/data/ViClickbait-2025/images/article_1696_image.png,non-clickbait,0,train
article_0780,Báo và Đài PT - TH tỉnh đoạt giải Khuyến khích Giải báo chí quốc gia - Báo Tuyên Quang,/root/mvsa/data/ViClickbait-2025/images/article_0780_image.png,non-clickbait,0,train
article_2198,"Hậu ồn ào nghỉ chơi, bộ ba TikToker Meichan, Hà Còi và Harry hiện giờ ra sao? - Chuyên trang Hoa Học Trò - Báo Tiền Phong",/root/mvsa/data/ViClickbait-2025/images/article_2198_image.png,clickbait,1,train
article_3610,Một số lợi ích và hạn chế khi sử dụng lam chắn nắng mặt tiền - Chuyên trang Gia Đình & Xã Hội - Báo Sức khỏe & Đời sống,/root/mvsa/data/ViClickbait-2025/images/article_3610_image.png,non-clickbait,0,train
article_0920,TP.HCM và Nam bộ đón đợt mưa lớn kéo dài 4 ngày,/root/mvsa/data/ViClickbait-2025/images/article_0920_image.png,non-clickbait,0,train
article_3744,Bí mật về loại phô mai đắt nhất thế giới,/root/mvsa/data/ViClickbait-2025/images/article_3744_image.png,clickbait,1,train
article_0537,Hãng hàng không Israel nhận 25.000 đơn xin rời khỏi đất nước trong một ngày - Báo VTC News,/root/mvsa/data/ViClickbait-2025/images/article_0537_image.png,non-clickbait,0,train
article_1257,“Kim Soo Hyun Scandal” - Khi người nổi tiếng bị bạo lực mạng và sự thật bị bóp méo bởi AI,/root/mvsa/data/ViClickbait-2025/images/article_1257_image.png,clickbait,1,train
article_2148,"Microsoft chế giễu ""đột phá"" iOS 26 của Apple",/root/mvsa/data/ViClickbait-2025/images/article_2148_image.png,clickbait,1,train
article_1382,Ai có nguy cơ mắc ung thư tuyến giáp?,/root/mvsa/data/ViClickbait-2025/images/article_1382_image.png,non-clickbait,0,train
article_1446,Kiếm được tiền tỉ nhờ tố cáo xe dừng đỗ trái phép,/root/mvsa/data/ViClickbait-2025/images/article_1446_image.png,clickbait,1,train
article_1034,"Trước khi bị bắt, Tiktoker Hải Sen khoe loạt xe sang và đơn hàng ""khủng” cỡ nào?",/root/mvsa/data/ViClickbait-2025/images/article_1034_image.png,clickbait,1,train
article_0940,CLB Đà Nẵng muốn đổi sân đá play-off với Bình Phước,/root/mvsa/data/ViClickbait-2025/images/article_0940_image.png,non-clickbait,0,train
article_1605,"HLV Guardiola so sánh Yamal - Messi, fan Pháp đòi trao ngay Bóng vàng cho Dembele",/root/mvsa/data/ViClickbait-2025/images/article_1605_image.png,non-clickbait,0,train
article_2438,Công an điều tra vụ nam thanh niên đánh dã man 2 cô gái - Báo VietnamNet,/root/mvsa/data/ViClickbait-2025/images/article_2438_image.png,non-clickbait,0,train
article_2469,"Gia Lai xử lý gần 120 vụ vi phạm về buôn lậu, gian lận thương mại và hàng giả - Báo Tin Tức TTXVN",/root/mvsa/data/ViClickbait-2025/images/article_2469_image.png,non-clickbait,0,train
article_3423,"Vườn vải ở Hải Dương được ví như rừng nguyên sinh thu nhỏ, hút khách tham quan",/root/mvsa/data/ViClickbait-2025/images/article_3423_image.png,non-clickbait,0,train
article_1447,Chuyên gia: 5 thực phẩm bổ sung tưởng tốt không ngờ có thể gây hại thận,/root/mvsa/data/ViClickbait-2025/images/article_1447_image.png,clickbait,1,train
article_0851,Tòa soạn báo cần dùng AI để giải bài toán sống còn,/root/mvsa/data/ViClickbait-2025/images/article_0851_image.png,non-clickbait,0,train
article_0069,Nhiều bệnh viện phía Nam ngừng chụp PET/CT: Cái 'áo cơ chế' làm khổ người bệnh,/root/mvsa/data/ViClickbait-2025/images/article_0069_image.png,clickbait,1,train
article_0339,Sự thật về video 'vụ nổ cơ sở hạt nhân Fordow' khi Mỹ tấn công,/root/mvsa/data/ViClickbait-2025/images/article_0339_image.png,non-clickbait,0,train
article_0252,Jadon Sancho đạt thỏa thuận cá nhân với Napoli - Báo VietnamNet,/root/mvsa/data/ViClickbait-2025/images/article_0252_image.png,non-clickbait,0,train
article_0216,Người nước ngoài tìm cách rời khỏi Israel,/root/mvsa/data/ViClickbait-2025/images/article_0216_image.png,non-clickbait,0,train
article_3034,Suzuki Jimny ra phiên bản cuối cùng,/root/mvsa/data/ViClickbait-2025/images/article_3034_image.png,non-clickbait,0,train
article_3501,"Ra mắt Land Rover Defender đặc biệt Trophy từ 2,9 tỷ đồng - Báo Tri thức & Cuộc sống",/root/mvsa/data/ViClickbait-2025/images/article_3501_image.png,non-clickbait,0,train
article_0320,Quan chức Thái Lan nói Thủ tướng Paetongtarn sẽ không từ chức,/root/mvsa/data/ViClickbait-2025/images/article_0320_image.png,non-clickbait,0,train
article_2187,Rộ tin đồn Lisa BLACKPINK bí mật kết hôn với Frédéric Arnault - Chuyên trang Hoa Học Trò - Báo Tiền Phong,/root/mvsa/data/ViClickbait-2025/images/article_2187_image.png,clickbait,1,train
article_3498,"BMW X1 2021: SUV hạng sang nhỏ gọn, giá từ 1,859 tỷ đồng - Báo Gia Lai",/root/mvsa/data/ViClickbait-2025/images/article_3498_image.png,non-clickbait,0,train
article_2137,"Mặt trận ""không bom đạn” nhưng vô cùng khốc liệt giữa Israel và Iran",/root/mvsa/data/ViClickbait-2025/images/article_2137_image.png,clickbait,1,train
article_1976,"Hồ Ngọc Hà, Kim Lý kỷ niệm 8 năm yêu",/root/mvsa/data/ViClickbait-2025/images/article_1976_image.png,non-clickbait,0,train
article_1994,Chuyên viên công nghệ đăng quang Hoa hậu Hoàn vũ Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_1994_image.png,non-clickbait,0,train
article_0377,Lao động theo hợp đồng không chính thức phải đóng bảo hiểm xã hội từ 1.7?,/root/mvsa/data/ViClickbait-2025/images/article_0377_image.png,non-clickbait,0,train
article_3626,Danh sách 75 xã ở Hà Nội - Bnews,/root/mvsa/data/ViClickbait-2025/images/article_3626_image.png,non-clickbait,0,train
article_2092,"Bật báo động đỏ cứu người đàn ông ngừng tuần hoàn, cơ hội sống rất thấp",/root/mvsa/data/ViClickbait-2025/images/article_2092_image.png,non-clickbait,0,train
article_1157,Tiện ích của khu biệt lập The Privé,/root/mvsa/data/ViClickbait-2025/images/article_1157_image.png,non-clickbait,0,train
article_2781,Những người trẻ ngơ ngác vì được bảo bọc quá mức,/root/mvsa/data/ViClickbait-2025/images/article_2781_image.png,non-clickbait,0,train
article_3248,Khuyến cáo tầm soát rối loạn đông máu với phụ nữ mang thai có tiền sử sảy thai liên tiếp - Báo Hà Nội Mới,/root/mvsa/data/ViClickbait-2025/images/article_3248_image.png,non-clickbait,0,train
article_3203,"Mâu thuẫn hôn nhân 'chồng già, vợ trẻ' của nhà đạo diễn 74 tuổi Trương Kỷ Trung",/root/mvsa/data/ViClickbait-2025/images/article_3203_image.png,clickbait,1,train
article_2268,Út Lan: Oán linh giữ của soán ngôi Bí kíp luyện rồng; Lilo & Stitch tiến tới doanh thu tỉ đô,/root/mvsa/data/ViClickbait-2025/images/article_2268_image.png,non-clickbait,0,train
article_0876,Kính thông minh - sản phẩm công nghệ đột phá tiếp theo,/root/mvsa/data/ViClickbait-2025/images/article_0876_image.png,non-clickbait,0,train
article_3442,"Giá Honda Air Blade 125 mới nhất tháng 6/2025, chênh 2 triệu đồng",/root/mvsa/data/ViClickbait-2025/images/article_3442_image.png,non-clickbait,0,train
article_1191,Tấm biển báo hỷ độc lạ của chủ tiệm bánh,/root/mvsa/data/ViClickbait-2025/images/article_1191_image.png,clickbait,1,train
article_3475,"Mazda CX-5 thế hệ tiếp theo bị rò rỉ ảnh thực tế, dự kiến ra mắt vào quý 3/2025 - Chuyên trang Cartimes - Tạp chí Công Thương",/root/mvsa/data/ViClickbait-2025/images/article_3475_image.png,non-clickbait,0,train
article_0196,Quốc hội xem xét quyết định về công tác nhân sự,/root/mvsa/data/ViClickbait-2025/images/article_0196_image.png,non-clickbait,0,train
article_1173,Công nghệ đang âm thầm 'thuê' bạn mỗi ngày mà không trả đồng nào,/root/mvsa/data/ViClickbait-2025/images/article_1173_image.png,clickbait,1,train
article_1946,7 đội bị loại khỏi FIFA Club World Cup - Tạp chí Tri thức,/root/mvsa/data/ViClickbait-2025/images/article_1946_image.png,non-clickbait,0,train
article_1084,Khởi động chương trình tri ân liệt sĩ 'Gọi tên những vì sao đất nước' - Báo Văn hóa,/root/mvsa/data/ViClickbait-2025/images/article_1084_image.png,non-clickbait,0,train
article_0473,Hoạt động bất thường của Iran tại cơ sở hạt nhân Fordow,/root/mvsa/data/ViClickbait-2025/images/article_0473_image.png,non-clickbait,0,train
article_1161,Đầu tư kết hợp nghỉ dưỡng tại Bản Mòng Resort & Funfair,/root/mvsa/data/ViClickbait-2025/images/article_1161_image.png,non-clickbait,0,train
article_2106,Nam thanh niên ở Hà Nội nhập viện khẩn cấp sau buổi tập gym,/root/mvsa/data/ViClickbait-2025/images/article_2106_image.png,clickbait,1,train
article_2464,"Cảnh sát 113 Đà Nẵng nổ súng chỉ thiên, truy đuổi nhóm thanh niên mang hung khí gây rối lúc rạng sáng - Chuyên trang Công an Đà Nẵng - Báo Công an Nhân dân",/root/mvsa/data/ViClickbait-2025/images/article_2464_image.png,non-clickbait,0,train
article_3434,"Cung đường đẹp như tranh cách Hà Nội 3 giờ lái xe, du khách 'đội nắng' săn ảnh",/root/mvsa/data/ViClickbait-2025/images/article_3434_image.png,non-clickbait,0,train
article_3116,Những lợi ích của cổng USB trên ô tô,/root/mvsa/data/ViClickbait-2025/images/article_3116_image.png,clickbait,1,train
article_2080,Chiêu trò khiến sữa HIUP giả vẫn bán chạy dù giá cao ngất ngưởng,/root/mvsa/data/ViClickbait-2025/images/article_2080_image.png,clickbait,1,train
article_3118,Gemini học được 'tuyệt chiêu' nhận diện bài hát,/root/mvsa/data/ViClickbait-2025/images/article_3118_image.png,clickbait,1,train
article_1539,Tình thế đảo ngược với tiền vệ Tuấn Anh,/root/mvsa/data/ViClickbait-2025/images/article_1539_image.png,non-clickbait,0,train
article_0461,Tên lửa đạn đạo siêu nặng Iran lần đầu tấn công Israel: Đòn đánh tạo chấn động vượt khỏi Trung Đông,/root/mvsa/data/ViClickbait-2025/images/article_0461_image.png,clickbait,1,train
article_1929,"Chuyển nhượng 23/6: Paul Pogba tái xuất sân cỏ, Bayern bất ngờ làm 'kỳ đà cản mũi' - Báo Điện tử Tiếng nói Việt Nam",/root/mvsa/data/ViClickbait-2025/images/article_1929_image.png,clickbait,1,train
article_2298,Hạt cơm rơi - Truyện ngắn dự thi của Phà Ca,/root/mvsa/data/ViClickbait-2025/images/article_2298_image.png,non-clickbait,0,train
article_3348,Vụ ngàn chai nước mắm vứt ven đường: Đã xác định được người liên quan,/root/mvsa/data/ViClickbait-2025/images/article_3348_image.png,clickbait,1,train
article_3601,"Vận hành, thử nghiệm cấp xã là bài kiểm tra năng lực, điều hành - Báo Công An Nhân Dân",/root/mvsa/data/ViClickbait-2025/images/article_3601_image.png,non-clickbait,0,train
article_1775,"Lào Cai - Yên Bái sáp nhập, đã Sa Pa còn thêm Mù Cang Chải, đẹp ai chịu nổi?!",/root/mvsa/data/ViClickbait-2025/images/article_1775_image.png,clickbait,1,train
article_1607,UEFA thay đổi luật vô cùng thú vị ngăn chặn thủ môn câu giờ,/root/mvsa/data/ViClickbait-2025/images/article_1607_image.png,clickbait,1,train
article_0641,Ảnh vệ tinh tại căn cứ hạt nhân Iran trước và sau vụ tấn công,/root/mvsa/data/ViClickbait-2025/images/article_0641_image.png,non-clickbait,0,train
article_3037,"Xe đầu kéo húc vỡ trụ cứu hỏa, nước phun cao chục mét",/root/mvsa/data/ViClickbait-2025/images/article_3037_image.png,non-clickbait,0,train
article_0790,Trao Huy hiệu 80 năm tuổi Đảng tặng đảng viên lão thành Phùng Quang Hào - Báo Vĩnh Phúc,/root/mvsa/data/ViClickbait-2025/images/article_0790_image.png,non-clickbait,0,train
article_0666,Xổ số mới của Vietlott gây chú ý,/root/mvsa/data/ViClickbait-2025/images/article_0666_image.png,clickbait,1,train
article_2037,Cháo lòng Việt Nam trong danh sách món cháo ngon nhất châu Á,/root/mvsa/data/ViClickbait-2025/images/article_2037_image.png,non-clickbait,0,train
article_2381,Có nên đầu tư vàng lúc này? Chuyên gia nói gì khi vàng liên tục biến động?,/root/mvsa/data/ViClickbait-2025/images/article_2381_image.png,clickbait,1,train
article_0778,"Bộ Y tế khuyến cáo phòng chống bệnh thường gặp trong mưa bão, lũ lụt - Báo Pháp Luật Việt Nam",/root/mvsa/data/ViClickbait-2025/images/article_0778_image.png,non-clickbait,0,train
article_1462,Uống nước chanh dừa có thật sự là phương pháp giảm cân an toàn?,/root/mvsa/data/ViClickbait-2025/images/article_1462_image.png,clickbait,1,train
article_2978,Ngôi mộ trẻ em 8.000 năm tuổi tiết lộ bí mật rùng mình - Báo Tri thức & Cuộc sống,/root/mvsa/data/ViClickbait-2025/images/article_2978_image.png,clickbait,1,train
article_1687,Công ty Coca-Cola Việt Nam khai mạc Khóa học EkoSchool - Báo VTC News,/root/mvsa/data/ViClickbait-2025/images/article_1687_image.png,non-clickbait,0,train
article_1081,Kệ truyền pháp của Thiền phái Trúc Lâm - Lâm Tế thời Lê Trung Hưng (P.1) - Tạp chí nghiên cứu Phật học,/root/mvsa/data/ViClickbait-2025/images/article_1081_image.png,non-clickbait,0,train
article_2599,Nhan sắc đời thường của tân Hoa hậu Hoàn vũ Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_2599_image.png,clickbait,1,train
article_2780,7 đặc điểm của đàn ông khiến phụ nữ muốn gắn bó,/root/mvsa/data/ViClickbait-2025/images/article_2780_image.png,clickbait,1,train
article_1921,Tâm Anh đồng hành sự kiện các huyền thoại Manchester Reds đến Việt Nam - Tạp chí Tri thức,/root/mvsa/data/ViClickbait-2025/images/article_1921_image.png,non-clickbait,0,train
article_3372,"Crossover cỡ trung: Đại lý 'cắn răng' chịu lỗ, Ford Territory lần đầu vượt Mazda CX-5",/root/mvsa/data/ViClickbait-2025/images/article_3372_image.png,clickbait,1,train
article_0199,Dùng camera gắn cúc áo để gian lận thi sát hạch lái xe,/root/mvsa/data/ViClickbait-2025/images/article_0199_image.png,non-clickbait,0,train
article_3318,10 món bánh mì kẹp thịt ngon nhất thế giới,/root/mvsa/data/ViClickbait-2025/images/article_3318_image.png,non-clickbait,0,train
article_1366,Giải bài toán nông sản 'được mùa mất giá' - Báo Điện Biên Phủ,/root/mvsa/data/ViClickbait-2025/images/article_1366_image.png,non-clickbait,0,train
article_2363,Ra mắt Liên minh AI Âu Lạc sẽ hiện thực hóa chủ quyền AI Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_2363_image.png,non-clickbait,0,train
article_0937,Real Madrid bùng nổ kịch tính: ‘Kền kền’ thức tỉnh sau tai họa,/root/mvsa/data/ViClickbait-2025/images/article_0937_image.png,clickbait,1,train
article_3110,Chung tay lập liên minh AI đầu tiên của Việt Nam,/root/mvsa/data/ViClickbait-2025/images/article_3110_image.png,non-clickbait,0,train
article_0454,Thời tiết TP.HCM và Nam Bộ hôm nay (21/6),/root/mvsa/data/ViClickbait-2025/images/article_0454_image.png,non-clickbait,0,train
article_1069,Rực rỡ sắc màu thể thao biển - Báo Văn hóa,/root/mvsa/data/ViClickbait-2025/images/article_1069_image.png,non-clickbait,0,train
article_3642,Đảm bảo cơ sở vật chất cho bộ máy mới hoạt động - Tạp chí VnEconomy,/root/mvsa/data/ViClickbait-2025/images/article_3642_image.png,non-clickbait,0,train
article_2323,Tiểu thuyết đầu tay của tác giả 'Không gia đình' ra mắt bản dịch mới,/root/mvsa/data/ViClickbait-2025/images/article_2323_image.png,clickbait,1,train
article_2368,"Người phụ nữ có mùi mồ hôi tanh như ""cá thối"", vì lý do này mà KHÔNG AI ""muốn xa lánh""",/root/mvsa/data/ViClickbait-2025/images/article_2368_image.png,clickbait,1,train
article_1955,"Bayern Munich tung chiêu, quyết vượt Barca ký Nico Williams - Báo VietnamNet",/root/mvsa/data/ViClickbait-2025/images/article_1955_image.png,clickbait,1,train
article_3797,Điểm thi lớp 10 môn Toán ở TP HCM 'khả quan',/root/mvsa/data/ViClickbait-2025/images/article_3797_image.png,non-clickbait,0,train
article_0311,Cách Mossad xây dựng mạng lưới gián điệp ở Iran,/root/mvsa/data/ViClickbait-2025/images/article_0311_image.png,non-clickbait,0,train
article_3653,Điều chỉnh Căn cước sau sắp xếp địa giới hành chính,/root/mvsa/data/ViClickbait-2025/images/article_3653_image.png,non-clickbait,0,train
article_1949,MU gây bất ngờ với Moise Kean - Tạp chí Tri thức,/root/mvsa/data/ViClickbait-2025/images/article_1949_image.png,clickbait,1,train
article_0430,Dự báo thời tiết thành phố Hà Nội trong ngày 23/6,/root/mvsa/data/ViClickbait-2025/images/article_0430_image.png,non-clickbait,0,train
article_3295,Báo nước ngoài chọn ba điểm đến Việt Nam vào top Đông Nam Á,/root/mvsa/data/ViClickbait-2025/images/article_3295_image.png,non-clickbait,0,train
article_2944,Bất ngờ 5 địa điểm du lịch gây thất vọng nhất thế giới,/root/mvsa/data/ViClickbait-2025/images/article_2944_image.png,clickbait,1,train
article_0879,Loạt lãnh đạo Chứng khoán Tiên Phong từ chức cùng một ngày,/root/mvsa/data/ViClickbait-2025/images/article_0879_image.png,non-clickbait,0,train
article_2297,‘Hoạ sĩ nhí’ Cherry trích doanh thu bán tranh hỗ trợ bệnh nhi,/root/mvsa/data/ViClickbait-2025/images/article_2297_image.png,non-clickbait,0,train
article_2294,Siêu nhân Ultraman Nhật Bản đến TP.HCM,/root/mvsa/data/ViClickbait-2025/images/article_2294_image.png,non-clickbait,0,train
article_0095,"Thủ tướng: Phân cấp, phân quyền, tăng cường hậu kiểm, giảm phiền hà",/root/mvsa/data/ViClickbait-2025/images/article_0095_image.png,non-clickbait,0,train
